ID,Name,Concepticon_ID,Concepticon_Gloss
3_thesunrises,the sun rises,2296,SUNRISE
4_thesunsets,the sun sets,2295,SUNSET
6_star,star,1430,STAR
7_light,light,630,LIGHT (RADIATION)
8_shadow,shadow,2275,SHADOW
10_bright,bright,679,BRIGHT
11_dark,dark,706,DARK
14_rainbow,rainbow,1733,RAINBOW
15_lightning,lightning,1654,LIGHTNING
18_storm,storm,858,STORM
20_tomelt,to melt,2334,MELT
21_hail,hail,609,HAIL
22_weather,weather,952,WEATHER
23_nicedayfineday,"nice day, fine day",,
24_cloudyday,cloudy day,2743,CLOUDY DAY
25_drought,drought,,
29_noon,noon,12,MIDDAY
30_yesterday,yesterday,1174,YESTERDAY
31_tomorrow,tomorrow,1329,TOMORROW
33_east,east,1877,EAST
34_west,west,1817,WEST
35_north,north,1598,NORTH
36_south,south,1595,SOUTH
37_horizon,horizon,2287,HORIZON
40_stream,stream,947,STREAM
41_sea,sea,1474,SEA
42_earthsoil,"earth, soil",1228,EARTH (SOIL)
44_dust,dust,2,DUST
46_pebble,pebble,961,PEBBLES
51_steel,steel,2343,STEEL
55_swamp,swamp,1145,SWAMP
57_valley,valley,921,VALLEY
58_hole,hole,1667,HOLE
59_ice,ice,617,ICE
60_toflow,to flow,2003,FLOW
61_flood,flood,613,HIGH TIDE
62_tofloat,to float,1574,FLOAT
63_tosink,to sink,1088,SINK (DESCEND)
64_waterfall,waterfall,943,WATERFALL
65_island,island,622,ISLAND
66_lake,lake,624,LAKE
69_branch,branch,1531,BRANCH
70_treebark,tree bark,1204,BARK
72_root,root,670,ROOT
76_seed,seed,714,SEED
78_bamboo,bamboo,1927,BAMBOO
79_bambooshoot,bamboo shoot,2494,BAMBOO SHOOT
80_bamboopole,bamboo pole,,
81_coconuttree,coconut tree,147,COCONUT TREE
84_betelnut,betelnut,217,BETELNUT
87_mango,mango,2398,MANGO
88_coconut,coconut,970,COCONUT
89_pineapple,pineapple,2440,PINEAPPLE
90_watermelon,watermelon,2766,WATERMELON
91_apple,apple,1320,APPLE
93_peanut,peanut,2364,PEANUT
94_ginger,ginger,2500,GINGER
96_ricehusk,rice husk,2501,RICE HUSK
97_sweetpotato,sweet potato,159,SWEET POTATO
98_potato,potato,593,POTATO
102_carrot,carrot,3085,CARROT
103_tomato,tomato,986,TOMATO
104_greenbean,green bean,,
107_soybeansprout,soybean sprout,,
108_ingredients,ingredients,,
110_oil,oil,2556,OIL (HYDROPHOBIC LIQUID)
111_soysauce,soy sauce,1968,SOYA SAUCE
112_sugar,sugar,862,SUGAR
113_whitesugar,white sugar,3441,WHITE SUGAR
115_blackpepper,black pepper,,
116_boilingwater,boiling water,3362,BOILED WATER
117_tea,tea,1373,TEA
118_wine,wine,1524,WINE
119_cigarette,cigarette,969,CIGARETTE
121_tocookrice,to cook (rice),1100,COOK (SOMETHING)
122_towashrice,to wash rice,,
123_tocutintopieces,to cut into pieces,2149,CHOP (INTO PIECES)
124_tocutintoslices,to cut into slices,,
125_tochopmince,to chop/mince,155,CHOP
126_cuttingboard,cutting board,,
127_wood,wood,1803,WOOD
128_fryingpan,frying pan,31,PAN
130_tokneadadough,to knead (a dough),274,KNEAD
131_topoundgarlic,to pound (garlic),,
132_toputiningredients,to put in (ingredients),,
133_topourover,to pour over,1487,POUR
134_tosqueeze,to squeeze,1414,SQUEEZE
135_tocrackanegg,to crack an egg,,
136_toboil,to boil,2492,BOIL (SOMETHING)
137_tostirfrytofry,"to stir fry, to fry",2162,STIR FRY
138_tofryinfatoil,to fry in fat/oil,991,FRY
141_tobake,to bake,183,BAKE
142_totaste,to taste,21,TASTE (SOMETHING)
143_tosetthetable,to set the table,,
144_cover,cover,2319,"LID (COVER, CAP)"
147_dish,dish,481,DISH
150_bottle,bottle,1321,BOTTLE
151_cup,cup,476,CUP
152_togrow,to grow,479,GROW
153_sprout,sprout,3358,SPROUT (SHOOT)
154_tosprout,to sprout,2076,SPROUT (VERB)
155_treeshade,tree shade,,
156_petalsofaflower,petals of a flower,,
157_toripen,to ripen,179,RIPEN
158_peel,peel,275,PEEL
160_towither,to wither,,
161_todecay,to decay,2907,ROT
162_animal,animal,619,ANIMAL
165_deer,deer,1936,DEER
167_rabbit,rabbit,1136,RABBIT
168_porcupine,porcupine,2510,PORCUPINE
170_tobark,to bark,1206,BARKING
174_cow,cow,1007,COW
179_elephant,elephant,1290,ELEPHANT
181_birdsnest,bird's nest,3549,BIRD NEST
182_wing,wing,1257,WING
183_feather,feather,1201,FEATHER
187_duck,duck,1360,DUCK
190_houselizard,house lizard,632,LIZARD
192_crocodile,crocodile,1857,CROCODILE
194_tadpole,tadpole,,
196_spiderweb,spider web,1065,SPIDER WEB
197_lousehead,louse (head),310,HEAD LOUSE
198_termite,termite,883,TERMITE
199_cockroach,cockroach,1575,COCKROACH
204_butterfly,butterfly,1791,BUTTERFLY
205_scorpion,scorpion,1538,SCORPION
210_hair,hair,1040,HAIR
211_forehead,forehead,123,FOREHEAD
212_eyebrow,eyebrow,1173,EYEBROW
214_eyelid,eyelid,17,EYELID
216_cheek,cheek,1730,CHEEK
217_ear,ear,1247,EAR
221_tooth,tooth,1380,TOOTH
222_gums,gums,139,GUMS
230_intestines,intestines,1991,INTESTINES
232_elbow,elbow,981,ELBOW
233_armpit,armpit,1886,ARMPIT
234_palm,palm,1183,PALM OF HAND
237_buttocks,buttocks,834,BUTTOCKS
240_knee,knee,1371,KNEE
241_calf,calf,498,CALF OF LEG
242_shin,shin,186,SHIN
243_foot,foot,1301,FOOT
247_flesh,flesh,2259,FLESH
251_sweat,sweat,125,SWEAT (SUBSTANCE)
255_i1s,I (1s),1209,I
256_thou2s,thou (2s),1215,THOU
257_hesheit,he/she/it,262,HE OR SHE OR IT
258_we1p,we (1p),1212,WE
259_you2p,you (2p),1213,YOU
263_father,father,1217,FATHER
269_brotherelderoff,brother (elder of f),2415,OLDER BROTHER (OF WOMAN)
270_brotherelderofm,brother (elder of m),2414,OLDER BROTHER (OF MAN)
271_sisterelderoff,sister (elder of f),2419,OLDER SISTER (OF WOMAN)
272_sisterelderofm,sister (elder of m),2418,OLDER SISTER (OF MAN)
273_brotheryoungeroff,brother(younger of f),2417,YOUNGER BROTHER (OF WOMAN)
274_brotheryoungerofm,brother(younger of m),2416,YOUNGER BROTHER (OF MAN)
275_sisteryoungeroff,sister (younger of f),2421,YOUNGER SISTER (OF WOMAN)
276_sisteryoungerofm,sister (younger of m),2420,YOUNGER SISTER (OF MAN)
277_friend,friend,1325,FRIEND
280_roadpath,"road, path",2457,PATH OR ROAD
284_window,window,1375,WINDOW
285_roof,roof,769,ROOF
286_wallofhouse,wall of house,933,WALL (OF HOUSE)
291_toweavecloth,to weave ( cloth ),133,WEAVE
292_todyecloth,to dye ( cloth ),157,DYE
294_tosew,to sew,1457,SEW
297_ringfinger,ring (finger),1374,RING
298_papercord,"paper, cord",648,PAPER
299_potcooking,pot (cooking-),3653,COOKING POT
300_spoon,spoon,1378,SPOON
303_smoke,smoke,778,SMOKE (EXHAUST)
304_candle,candle,1273,CANDLE
305_tomove,to move,765,MOVE
306_coffin,coffin,2011,COFFIN
307_tools,tools,1361,TOOL
308_scissors,scissors,1328,SCISSORS
310_tosharpenaknife,to sharpen a knife,251,SHARPEN (SOMETHING)
311_topierce,to pierce,398,PIERCE
313_tohammer,to hammer,3115,HAMMER (SOMETHING)
315_toroll,to roll,827,ROLL
316_ropes,ropes,1218,ROPE
317_basket,basket,1539,BASKET
318_whistle,whistle,3107,WHISTLE (INSTRUMENT)
319_matches,matches,1133,MATCH
321_smell,smell,1586,SMELL (PERCEIVE)
323_towink,to wink,1655,BLINK
324_toweep,to weep,1839,CRY
326_toswallow,to swallow,897,SWALLOW
327_tobehungry,to be hungry,1533,BE HUNGRY
329_tobethirsty,to be thirsty,3474,BE THIRSTY
331_tobedrunk,to be drunk,1463,DRUNK
332_tovomit,to vomit,1278,VOMIT
333_tospit,to spit,1440,SPIT
334_tocough,to cough,879,COUGH
335_tosneeze,to sneeze,1621,SNEEZE
336_toyawn,to yawn,1028,YAWN
337_tobreathe,to breathe,1407,BREATHE
339_tosuck,to suck,1421,SUCK
